ref_id,code,player,event_name,event_type,event_date,round,opp_first,opp_last,score,level,year,sofa_status,sofa_id,sofa_ts,sofa_tournament,sofa_category,sofa_round,sofa_opponent,name_score,round_agree,place_agree,days_outside_window,first_to_serve,final_result_only,event_state,pbp_marker
H0A4:atp:2026/5143/ms000:K0OI,H0A4,Nick Hardt,G2 DOM vs EGY,DC,2026-09-14,RR,Omar,Kandil,6-2 6-1,Davis Cup,2026,unobserved,,,,,,,,,,,,,,False
H0A4:atp:2026/5143/ms000:M0Z8,H0A4,Nick Hardt,G2 DOM vs EGY,DC,2026-09-14,RR,Karim,Mabrouk,6-2 6-3,Davis Cup,2026,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2016/3350/qs019:HB67,O0A2,Gauthier Onclin,Mons,CH,2016-10-03,Q1,Christopher,Heyman,6-7(4) 2-6,Challenger qualifying,2016,linked,7239786,1475328900.0,"Mons, Belgium, Qualifying",Challenger,Qualification,Christopher Heyman,3.0,1.0,1.0,0.0,absent,false,finished,False
O0A2:atp:2018/6588/ms022:N0B4,O0A2,Gauthier Onclin,Belgium F1,FU,2018-06-18,R32,Ryan,Nijboer,2-6 5-7,ITF main draw,2018,linked,7833234,1529395200.0,"Belgium F1, Singles",ITF Men,Round of 32,Ryan Nijboer,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/8157/ms013:T0AP,O0A2,Gauthier Onclin,M15 Sharm El Sheikh,FU,2019-02-04,R16,Chun-Hsin,Tseng,1-6 3-6,ITF main draw,2019,linked,8130991,1549542600.0,"Sharm El Sheikh, Singles M-ITF-EGY-03A",ITF Men,Round of 16,Chun-Hsin Tseng,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/8157/ms026:V846,O0A2,Gauthier Onclin,M15 Sharm El Sheikh,FU,2019-02-04,R32,Jose Fco.,Vidal Azorin,6-4 6-4,ITF main draw,2019,linked,8129883,1549442700.0,"Sharm El Sheikh, Singles M-ITF-EGY-03A",ITF Men,Round of 32,J. Vidal Azorin,1.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/8257/ms015:TC11,O0A2,Gauthier Onclin,M15 Cairo,FU,2019-04-22,R16,Marko,Tepavac,4-6 1-6,ITF main draw,2019,linked,8203014,1556185500.0,"Cairo, Singles M-ITF-EGY-14A",ITF Men,Round of 16,Marko Tepavac,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/8257/ms031:KI82,O0A2,Gauthier Onclin,M15 Cairo,FU,2019-04-22,R32,Vit,Kopriva,6-1 6-3,ITF main draw,2019,linked,8201909,1556101500.0,"Cairo, Singles M-ITF-EGY-14A",ITF Men,Round of 32,Vit Kopřiva,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/6848/ms013:W712,O0A2,Gauthier Onclin,M15 Cairo,FU,2019-04-29,R16,Kai,Wehnelt,2-6 1-6,ITF main draw,2019,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2019/6848/ms026:KE83,O0A2,Gauthier Onclin,M15 Cairo,FU,2019-04-29,R32,Ivan,Krivic,6-0 7-6(10),ITF main draw,2019,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2019/4066/ms015:V821,O0A2,Gauthier Onclin,M15 Brussels,FU,2019-07-29,R16,Gonzalo,Villanueva,6-4 2-6 3-6,ITF main draw,2019,linked,8339954,1564654800.0,"Brussels, Singles M-ITF-BEL-03A",ITF Men,Round of 16,Gonzalo Villanueva,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/4066/ms030:V0DF,O0A2,Gauthier Onclin,M15 Brussels,FU,2019-07-29,R32,Theo,Vandeweghe,7-5 6-1,ITF main draw,2019,linked,8336953,1564587600.0,"Brussels, Singles M-ITF-BEL-03A",ITF Men,Round of 32,T. Van de Weghe,1.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/6346/ms015:V821,O0A2,Gauthier Onclin,M15 Eupen,FU,2019-08-05,R16,Gonzalo,Villanueva,7-5 2-6 6-7(5),ITF main draw,2019,linked,8349528,1565273100.0,"Eupen, Singles M-ITF-BEL-05A",ITF Men,Round of 16,Gonzalo Villanueva,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/6346/ms030:H09Y,O0A2,Gauthier Onclin,M15 Eupen,FU,2019-08-05,R32,Shinnosuke,Hiramatsu,7-5 6-1,ITF main draw,2019,linked,8346893,1565164800.0,"Eupen, Singles M-ITF-BEL-05A",ITF Men,Round of 32,Shinnosuke Hiramatsu,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/6303/ms001:SX81,O0A2,Gauthier Onclin,M15 Koksijde,FU,2019-08-12,F,Carl,Soderlund,4-6 0-6,ITF main draw,2019,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2019/6303/ms002:BL05,O0A2,Gauthier Onclin,M15 Koksijde,FU,2019-08-12,SF,Romain,Barbosa,2-6 6-4 7-5,ITF main draw,2019,linked,8363704,1566050400.0,"Koksijde, Singles M-ITF-BEL-04A",ITF Men,Semifinals,Romain Barbosa,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/6303/ms004:B0C3,O0A2,Gauthier Onclin,M15 Koksijde,FU,2019-08-12,QF,Simon,Beaupain,6-4 6-1,ITF main draw,2019,linked,8362461,1565953500.0,"Koksijde, Singles M-ITF-BEL-04A",ITF Men,Quarterfinals,Simon Beaupain,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/6303/ms008:D0CU,O0A2,Gauthier Onclin,M15 Koksijde,FU,2019-08-12,R16,Daniel,De Jonge,6-7(5) 6-3 6-1,ITF main draw,2019,linked,8361295,1565884500.0,"Koksijde, Singles M-ITF-BEL-04A",ITF Men,Round of 16,Daniel De Jonge,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/6303/ms017:F0BJ,O0A2,Gauthier Onclin,M15 Koksijde,FU,2019-08-12,R32,Adan,Freire Da Silva,6-1 6-1,ITF main draw,2019,linked,8360760,1565785500.0,"Koksijde, Singles M-ITF-BEL-04A",ITF Men,Round of 32,Adan Freire Da Silva,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/6878/ms023:G909,O0A2,Gauthier Onclin,M15 Sharm El Sheikh,FU,2019-09-30,R32,Anis,Ghorbel,3-6 6-1 3-6,ITF main draw,2019,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2019/6892/ms012:G909,O0A2,Gauthier Onclin,M15 Sharm El Sheikh,FU,2019-10-07,R16,Anis,Ghorbel,6-4 6-7(4) 3-6,ITF main draw,2019,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2019/6892/ms025:N831,O0A2,Gauthier Onclin,M15 Sharm El Sheikh,FU,2019-10-07,R32,Jirat,Navasirisomboon,5-7 7-5 6-4,ITF main draw,2019,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2019/842/ms018:R0EB,O0A2,Gauthier Onclin,M15 Meshref,FU,2019-11-04,R32,Valentin,Royer,1-6 4-6,ITF main draw,2019,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2019/6448/ms001:W712,O0A2,Gauthier Onclin,M15 Meshref,FU,2019-11-11,F,Kai,Wehnelt,6-3 6-4,ITF main draw,2019,linked,8502079,1573976400.0,"Meshref, Singles M-ITF-KUW-03A",ITF Men,Final,Kai Wehnelt,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/6448/ms002:R0EB,O0A2,Gauthier Onclin,M15 Meshref,FU,2019-11-11,SF,Valentin,Royer,3-6 6-2 6-2,ITF main draw,2019,linked,8501439,1573890900.0,"Meshref, Singles M-ITF-KUW-03A",ITF Men,Semifinals,Valentin Royer,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/6448/ms004:SS25,O0A2,Gauthier Onclin,M15 Meshref,FU,2019-11-11,QF,Vitaliy,Sachko,6-0 7-6(2),ITF main draw,2019,linked,8500569,1573804800.0,"Meshref, Singles M-ITF-KUW-03A",ITF Men,Quarterfinals,Vitaliy Sachko,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/6448/ms008:WB15,O0A2,Gauthier Onclin,M15 Meshref,FU,2019-11-11,R16,Hong Kit,Wong,6-0 6-3,ITF main draw,2019,linked,8499679,1573718400.0,"Meshref, Singles M-ITF-KUW-03A",ITF Men,Round of 16,Hong Kit Wong,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/6448/ms016:RB00,O0A2,Gauthier Onclin,M15 Meshref,FU,2019-11-11,R32,Ricardo,Rodriguez - Pace,6-2 2-0,ITF main draw,2019,linked,8497970,1573628400.0,"Meshref, Singles M-ITF-KUW-03A",ITF Men,Round of 32,Ricardo Rodríguez-Pace,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2019/8360/ms013:F0AT,O0A2,Gauthier Onclin,M15 Monastir,FU,2019-11-25,R16,Mattia,Frinzi,2-6 3-6,ITF main draw,2019,linked,8510398,1574936400.0,"Monastir, Singles M-ITF-TUN-50A",ITF Men,Round of 16,Mattia Frinzi,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/8360/ms026:F09U,O0A2,Gauthier Onclin,M15 Monastir,FU,2019-11-25,R32,Matyas,Fuele,6-2 7-5,ITF main draw,2019,linked,8509296,1574843400.0,"Monastir, Singles M-ITF-TUN-50A",ITF Men,Round of 32,Matyas Fuele,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2019/8365/ms012:MI33,O0A2,Gauthier Onclin,M15 Monastir,FU,2019-12-02,R16,Petr,Michnev,1-6 2-6,ITF main draw,2019,linked,8517105,1575551400.0,"Monastir, Singles M-ITF-TUN-51A",ITF Men,Round of 16,Petr Michnev,3.0,2.0,1.0,0.0,absent,false,finished,False
O0A2:atp:2019/8365/ms024:F0A4,O0A2,Gauthier Onclin,M15 Monastir,FU,2019-12-02,R32,Francesco,Forti,3-6 6-1 6-3,ITF main draw,2019,linked,8514525,1575367800.0,"Monastir, Singles M-ITF-TUN-51A",ITF Men,Round of 32,Francesco Forti,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2020/8154/ms001:B0BI,O0A2,Gauthier Onclin,M15 Monastir,FU,2020-01-27,F,Sebastian,Baez,1-6 2-6,ITF main draw,2020,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2020/8154/ms003:J543,O0A2,Gauthier Onclin,M15 Monastir,FU,2020-01-27,SF,Luke,Johnson,1-6 6-4 6-1,ITF main draw,2020,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2020/8154/ms006:G0A0,O0A2,Gauthier Onclin,M15 Monastir,FU,2020-01-27,QF,Andrea,Guerrieri,6-4 5-7 6-3,ITF main draw,2020,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2020/8154/ms013:W09X,O0A2,Gauthier Onclin,M15 Monastir,FU,2020-01-27,R16,Benjamin,Winter Lopez,6-2 7-6(8),ITF main draw,2020,linked,8566142,1580369400.0,"Monastir, Singles M-ITF-TUN-04A",ITF Men,Round of 16,Benjamin Winter Lopez,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2020/8154/ms027:BM05,O0A2,Gauthier Onclin,M15 Monastir,FU,2020-01-27,R32,Bogdan,Bobrov,6-3 7-5,ITF main draw,2020,linked,8564709,1580209800.0,"Monastir, Singles M-ITF-TUN-04A",ITF Men,Round of 32,Bogdan Bobrov,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2020/8160/ms027:WB25,O0A2,Gauthier Onclin,M15 Monastir,FU,2020-02-03,R32,Louis,Wessels,4-6 6-2 4-6,ITF main draw,2020,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2020/8166/ms018:KE35,O0A2,Gauthier Onclin,M15 Monastir,FU,2020-02-10,R32,Majed,Kilani,0-6 2-6,ITF main draw,2020,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2020/8186/ms013:P0D0,O0A2,Gauthier Onclin,M15 Loule,FU,2020-03-09,R16,Jakub,Paul,6-3 6-2,ITF main draw,2020,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2020/8186/ms027:BG72,O0A2,Gauthier Onclin,M15 Loule,FU,2020-03-09,R32,Carlos,Boluda-Purkiss,7-6(5) 3-6 6-3,ITF main draw,2020,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2020/6802/ms014:CN78,O0A2,Gauthier Onclin,M15 Sintra,FU,2020-09-07,R16,Lucas,Catarina,3-6 5-7,ITF main draw,2020,linked,8991527,1599734400.0,"Sintra, Singles M-ITF-POR-07A",ITF Men,Round of 16,Lucas Catarina,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2020/6802/ms029:R0EK,O0A2,Gauthier Onclin,M15 Sintra,FU,2020-09-07,R32,Natan,Rodrigues,6-2 6-3,ITF main draw,2020,linked,8984516,1599650400.0,"Sintra, Singles M-ITF-POR-07A",ITF Men,Round of 32,Natan Rodrigues,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2020/6806/ms004:PH78,O0A2,Gauthier Onclin,M15 Sintra,FU,2020-09-14,QF,Ryan,Peniston,1-6 0-6,ITF main draw,2020,linked,9014263,1600437600.0,"Sintra, Singles M-ITF-POR-08A",ITF Men,Quarterfinals,Ryan Peniston,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2020/6806/ms009:CN78,O0A2,Gauthier Onclin,M15 Sintra,FU,2020-09-14,R16,Lucas,Catarina,6-2 7-6(5),ITF main draw,2020,linked,9005691,1600344000.0,"Sintra, Singles M-ITF-POR-08A",ITF Men,Round of 16,Lucas Catarina,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2020/6806/ms018:A0ES,O0A2,Gauthier Onclin,M15 Sintra,FU,2020-09-14,R32,Pedro,Araujo,7-5 3-6 6-3,ITF main draw,2020,linked,9003869,1600164300.0,"Sintra, Singles M-ITF-POR-08A",ITF Men,Round of 32,Pedro Araujo,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2020/6899/ms030:CN15,O0A2,Gauthier Onclin,M15 Sharm El Sheikh,FU,2020-10-12,R32,Felix,Corwin,2-6 5-7,ITF main draw,2020,linked,9108934,1602576000.0,"Sharm El Sheikh, Singles M-ITF-EGY-26A",ITF Men,Round of 32,Felix Corwin,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2020/9416/ms019:BM05,O0A2,Gauthier Onclin,M15 Sharm El Sheikh,FU,2020-11-09,R32,Bogdan,Bobrov,5-7 6-4 5-7,ITF main draw,2020,linked,9161282,1605096600.0,"Sharm El Sheikh, 2020 Egypt F30, Singles",ITF Men,Round of 32,Bogdan Bobrov,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2020/9418/ms014:V656,O0A2,Gauthier Onclin,M15 Sharm El Sheikh,FU,2020-11-16,R16,Francesco,Vilardo,6-2 3-6 5-7,ITF main draw,2020,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2020/9418/ms029:KD43,O0A2,Gauthier Onclin,M15 Sharm El Sheikh,FU,2020-11-16,R32,Arjun,Kadhe,6-4 5-7 6-4,ITF main draw,2020,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/8160/ms021:FC36,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-01,R32,Pierre,Faivre,3-6 4-6,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/8166/ms001:E928,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-08,F,Alexander,Erler,6-1 6-4,ITF main draw,2021,linked,9342544,1613291400.0,"Monastir, Singles M-ITF-TUN-06A",ITF Men,Final,Alexander Erler,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/8166/ms003:MG08,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-08,SF,Yannick,Mertens,3-6 6-1 6-2,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/8166/ms007:P09S,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-08,QF,Benjamin,Pietri,3-6 6-3 6-4,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/8166/ms015:DF88,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-08,R16,Aziz,Dougaz,6-4 7-5,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/8166/ms030:M0GZ,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-08,R32,Giovanni,Mpetshi Perricard,7-6(1) 6-3,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/8173/ms001:DF88,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-15,F,Aziz,Dougaz,1-6 6-3 3-6,ITF main draw,2021,linked,9355547,1613901600.0,"Monastir, Singles M-ITF-TUN-07A",ITF Men,Final,Aziz Dougaz,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/8173/ms002:E928,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-15,SF,Alexander,Erler,6-3 7-5,ITF main draw,2021,linked,9353389,1613814900.0,"Monastir, Singles M-ITF-TUN-07A",ITF Men,Semifinals,Alexander Erler,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/8173/ms004:GK24,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-15,QF,Luca,Giacomini,7-5 4-6 6-2,ITF main draw,2021,linked,9351788,1613732400.0,"Monastir, Singles M-ITF-TUN-07A",ITF Men,Quarterfinals,Luca Giacomini,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2021/8173/ms009:N707,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-15,R16,Naoki,Nakagawa,6-4 1-6 6-3,ITF main draw,2021,linked,9349559,1613647800.0,"Monastir, Singles M-ITF-TUN-07A",ITF Men,Round of 16,Naoki Nakagawa,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2021/8173/ms018:TG90,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-15,R32,Jean,Thirouin,6-3 6-2,ITF main draw,2021,linked,9346016,1613548800.0,"Monastir, Singles M-ITF-TUN-07A",ITF Men,Round of 32,Jean Thirouin,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2021/8179/ms024:D0AR,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-02-22,R32,Mateus,Alves,4-6 3-6,ITF main draw,2021,linked,9359352,1614162900.0,"Monastir, Singles M-ITF-TUN-08A",ITF Men,Round of 32,Mateus Alves,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2021/8212/ms001:C0JP,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-03-15,F,Raphael,Collignon,6-1 6-1,ITF main draw,2021,linked,9415248,1616331600.0,"Tunisia F11, Singles",ITF Men,Final,Raphael Collignon,3.0,2.0,0.0,0.0,2,false,finished,True
O0A2:atp:2021/8212/ms002:P0B6,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-03-15,SF,Savva,Polukhin,6-2 4-6 6-2,ITF main draw,2021,linked,9412790,1616251500.0,"Tunisia F11, Singles",ITF Men,Semifinals,Savva Polukhin,3.0,2.0,0.0,0.0,1,false,finished,True
O0A2:atp:2021/8212/ms005:LC18,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-03-15,QF,Yanais,Laurent,6-3 6-0,ITF main draw,2021,linked,9410468,1616140800.0,"Tunisia F11, Singles",ITF Men,Quarterfinals,Yanais Laurent,3.0,2.0,0.0,0.0,2,false,finished,True
O0A2:atp:2021/8212/ms010:KI48,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-03-15,R16,Ergi,Kirkin,1-6 6-0 6-3,ITF main draw,2021,linked,9409022,1616056200.0,"Tunisia F11, Singles",ITF Men,Round of 16,Ergi Kirkin,3.0,2.0,0.0,0.0,1,false,finished,True
O0A2:atp:2021/8212/ms021:N0BK,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-03-15,R32,Hazem,Naw,7-6(5) 6-1,ITF main draw,2021,linked,9404523,1615975500.0,"Tunisia F11, Singles",ITF Men,Round of 32,Hazem Naw,3.0,2.0,0.0,0.0,1,false,finished,True
O0A2:atp:2021/8222/ms026:P0B2,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-03-22,R32,Luca,Potenza,4-6 3-6,ITF main draw,2021,linked,9418397,1616591100.0,"Monastir, Singles M-ITF-TUN-12A",ITF Men,Round of 32,Luca Potenza,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/8229/ms009:D0AR,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-03-29,R16,Mateus,Alves,6-3 4-6 2-6,ITF main draw,2021,linked,9439566,1617277500.0,"Monastir, Singles M-ITF-TUN-13A",ITF Men,Round of 16,Mateus Alves,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/8229/ms018:C0HB,O0A2,Gauthier Onclin,M15 Monastir,FU,2021-03-29,R32,Eliakim,Coulibaly,6-2 6-2,ITF main draw,2021,linked,9435619,1617183600.0,"Monastir, Singles M-ITF-TUN-13A",ITF Men,Round of 32,Eliakim Coulibaly,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/7787/ms026:PG69,O0A2,Gauthier Onclin,M15 Troisdorf,FU,2021-05-10,R32,Juan Pablo,Paz,6-7(0) 6-3 2-6,ITF main draw,2021,linked,9514770,1620828300.0,"Troisdorf, Singles M-ITF-GER-04A",ITF Men,Round of 32,Juan Pablo Paz,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/1801/ms024:BU70,O0A2,Gauthier Onclin,M15 Brcko,FU,2021-05-17,R32,Remy,Bertola,6-7(5) 5-7,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/1803/ms005:SF41,O0A2,Gauthier Onclin,M25 Kiseljak,FU,2021-05-24,QF,Aldin,Setkic,3-6 6-7(2),ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/1803/ms010:T0FP,O0A2,Gauthier Onclin,M25 Kiseljak,FU,2021-05-24,R16,Luka,Todorovic,6-0 6-1,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/1803/ms021:M0CI,O0A2,Gauthier Onclin,M25 Kiseljak,FU,2021-05-24,R32,Fabian,Marozsan,6-3 6-4,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/1805/ms007:CG07,O0A2,Gauthier Onclin,M15 Sarajevo,FU,2021-05-31,QF,Hernan,Casanova,2-6 4-6,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/1805/ms014:B0GY,O0A2,Gauthier Onclin,M15 Sarajevo,FU,2021-05-31,R16,Alex,Barrena,6-4 7-5,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/1805/ms028:S0M9,O0A2,Gauthier Onclin,M15 Sarajevo,FU,2021-05-31,R32,Marko,Stakusic,6-1 6-1,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/800/ms023:GG65,O0A2,Gauthier Onclin,M25 Alkmaar,FU,2021-06-21,R32,Michael,Geerts,2-6 4-6,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/795/ms020:RC04,O0A2,Gauthier Onclin,M25 The Hague,FU,2021-06-28,R32,Alexander,Ritschard,4-6 6-0 2-6,ITF main draw,2021,unobserved,,,,,,,,,,,,,,False
O0A2:atp:2021/572/ms028:LF29,O0A2,Gauthier Onclin,M25 Marburg,FU,2021-07-05,R32,Alvaro,Lopez San Martin,3-6 3-6,ITF main draw,2021,linked,9611459,1625587200.0,"Marburg, Singles M-ITF-GER-07A",ITF Men,Round of 32,A. López San Martín,1.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/9198/qs013:W0BD,O0A2,Gauthier Onclin,Amersfoort - CH,CH,2021-07-12,Q1,Deney,Wassermann,5-7 3-6,Challenger qualifying,2021,linked,9623451,1626003600.0,"Amersfoort, Netherlands, Qualifying",Challenger,Qualification round 1,Deney Wassermann,3.0,2.0,1.0,0.0,absent,false,finished,False
O0A2:atp:2021/9554/ms019:WB19,O0A2,Gauthier Onclin,M15 Esch/Alzette,FU,2021-07-19,R32,Alexander,Weis,6-7(3) 6-2 6-7(3),ITF main draw,2021,linked,9651195,1626779400.0,"Esch/Alzette, Singles M-ITF-LUX-01A",ITF Men,absent,Alexander Weis,3.0,0.0,1.0,0.0,2,false,finished,True
O0A2:atp:2021/612/ms028:HB67,O0A2,Gauthier Onclin,M25 Wetzlar,FU,2021-08-02,R32,Christopher,Heyman,3-6 2-6,ITF main draw,2021,linked,9692348,1628064000.0,"Wetzlar, Singles M-ITF-GER-06A",ITF Men,Round of 32,Christopher Heyman,3.0,2.0,1.0,0.0,2,false,finished,True
O0A2:atp:2021/6303/ms012:E0AC,O0A2,Gauthier Onclin,M25 Koksijde,FU,2021-08-16,R16,Mathys,Erhard,6-1 1-6 4-6,ITF main draw,2021,linked,9728538,1629375600.0,"Koksijde, Singles M-ITF-BEL-04A",ITF Men,Round of 16,Mathys Erhard,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/6303/ms024:S0DB,O0A2,Gauthier Onclin,M25 Koksijde,FU,2021-08-16,R32,Marcel Marlon,Sudzum,6-1 7-6(3),ITF main draw,2021,linked,9725865,1629213900.0,"Koksijde, Singles M-ITF-BEL-04A",ITF Men,Round of 32,Marcel Marlon Sudzum,3.0,2.0,1.0,0.0,1,false,finished,True
O0A2:atp:2021/4066/ms001:D0H9,O0A2,Gauthier Onclin,M15 Huy,FU,2021-08-23,F,Guy,Den Ouden,6-4 5-7 1-6,ITF main draw,2021,linked,9759497,1630242000.0,"Huy, Singles M-ITF-BEL-03A",ITF Men,Final,Guy Den Ouden,3.0,2.0,0.0,0.0,1,false,finished,True
O0A2:atp:2021/4066/ms002:GJ05,O0A2,Gauthier Onclin,M15 Huy,FU,2021-08-23,SF,Alexis,Gautier,6-2 6-4,ITF main draw,2021,linked,9756583,1630162800.0,"Huy, Singles M-ITF-BEL-03A",ITF Men,Semifinals,Alexis Gautier,3.0,2.0,0.0,0.0,2,false,finished,True
O0A2:atp:2021/4066/ms005:M0AA,O0A2,Gauthier Onclin,M15 Huy,FU,2021-08-23,QF,Cayetano,March,6-3 6-2,ITF main draw,2021,linked,9754681,1630069200.0,"Huy, Singles M-ITF-BEL-03A",ITF Men,Quarterfinals,Antonio Cayetano March,2.0,2.0,0.0,0.0,1,false,finished,True
O0A2:atp:2021/4066/ms010:T0BD,O0A2,Gauthier Onclin,M15 Huy,FU,2021-08-23,R16,Nicolas,Tepmahc,6-3 6-0,ITF main draw,2021,linked,9750897,1629992100.0,"Huy, Singles M-ITF-BEL-03A",ITF Men,Round of 16,Nicolas Tepmahc,3.0,2.0,0.0,0.0,2,false,finished,True
O0A2:atp:2021/4066/ms020:G0CV,O0A2,Gauthier Onclin,M15 Huy,FU,2021-08-23,R32,Buvaysar,Gadamauri,6-4 6-1,ITF main draw,2021,linked,9748107,1629899700.0,"Huy, Singles M-ITF-BEL-03A",ITF Men,Round of 32,Buvaysar Gadamauri,3.0,2.0,0.0,0.0,1,false,finished,True
O0A2:atp:2021/6346/ms014:SQ79,O0A2,Gauthier Onclin,M25 Eupen,FU,2021-09-06,R16,Colin,Sinclair,6-2 2-6 4-6,ITF main draw,2021,linked,9787906,1631179500.0,"Eupen, Singles M-ITF-BEL-05A",ITF Men,Round of 16,Colin Sinclair,3.0,2.0,1.0,0.0,2,false,finished,True
