code,source,source_file,source_row,date,date_kind,event_name,tourney_id,tourney_level,round,opp_name,opp_id,won,score,id_matches,name_matches,second_record,has_box,stat_fields,has_minutes,svpt_w,svpt_l,has_odds,lta_match_id,score_states,chart_id,slam,has_points,market_id,has_prices,ref_id,link,gap_days,date_disagrees,opp_disagrees,elsewhere,player
CH12,live_tennis_api,matches.parquet,119564,2025-07-29 15:40:00,scheduled time,Hagen,,281,,Lorenzo Giustino,,,Finished,,,,,,,,,,120244,0.0,,,,,,CH12:atp:2025/9542/ms024:GA79,linked,1.0,False,False,,Jan Choinski
CH12,live_tennis_api,matches.parquet,123290,2023-09-18 16:25:00,scheduled time,Bad Waltersdorf Challenger Men,,281,,Pedro Martinez,,,Finished,,,,,,,,,,123970,0.0,,,,,,CH12:atp:2023/2891/ms024:MO44,linked,0.0,False,False,,Jan Choinski
CH12,live_tennis_api,matches.parquet,123580,2024-08-22 01:10:00,scheduled time,ATP US Open,,265,Q,Valentin Vacherot,,,Retired,,,,,,,,,,124260,0.0,,,,,,CH12:atp:2024/560/qs056:VA25,linked,-4.0,False,False,,Jan Choinski
CH12,live_tennis_api,matches.parquet,136290,2023-10-10 21:10:00,scheduled time,Buenos Aires 2 Challenger Men,,281,,Thiago Monteiro,,,Finished,,,,,,,,,,136970,0.0,,,,,,CH12:atp:2023/7395/ms019:MJ08,linked,1.0,False,False,,Jan Choinski
CH12,live_tennis_api,matches.parquet,153477,2023-11-14 19:35:00,scheduled time,Danderyd,,281,,Brandon Nakashima,,,Finished,,,,,,,,,,154157,0.0,,,,,,CH12:atp:2023/2899/ms023:N0AE,linked,1.0,False,False,,Jan Choinski
CH12,live_tennis_api,matches.parquet,173166,2026-08-13 22:35:00,scheduled time,Cincinnati,,265,,Thiago Agustin Tirante,,,,,,,,,,,,,173940,0.0,,,,,,CH12:atp:2026/422/ms081:T0A1,linked,3.0,False,False,,Jan Choinski
O0A2,live_tennis_api,matches.parquet,1702,2026-04-22 00:45:00,scheduled time,Abidjan,,281,,Robert Strombachs,,,,,,,,,,,,,1782,0.0,,,,,,O0A2:atp:2026/2995/ms016:S0GV,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,2078,2026-05-01 23:15:00,scheduled time,Abidjan 2,,281,,Mert Alkaya,,,,,,,,,,,,,2159,0.0,,,,,,O0A2:atp:2026/2997/ms004:A09Q,linked,4.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,2212,2026-04-27 00:50:00,scheduled time,Abidjan,,281,,Hamish Stewart,,,,,,,,,,,,,2293,0.0,,,,,,O0A2:atp:2026/2995/ms001:S0EX,linked,7.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,8900,2026-06-02 17:15:00,scheduled time,"Bad Rappenau, Germany",,281,,Marvin Moeller,,,,,,,,,,,,,9173,242.0,,,,,,O0A2:atp:2026/460/ms023:M0BN,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,9973,2026-06-06 12:10:00,scheduled time,Stuttgart,,265,Q,Orlando Luz,,,,,,,,,,,,,10265,0.0,,,,,,O0A2:atp:2026/321/qs013:LF26,linked,-2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,10655,2026-06-10 12:00:00,scheduled time,Stuttgart,,265,,Giovanni Mpetshi Perricard,,,,,,,,,,,,,10961,0.0,,,,,,O0A2:atp:2026/321/ms012:M0GZ,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,11861,2026-06-15 16:05:00,scheduled time,Dublin (Ireland) - Qualification,,281,,Kyrian Jacquet,,,,,,,,,,,,,12268,326.0,,,,,,O0A2:atp:2026/3115/ms027:J0AZ,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,13752,2026-06-24 13:10:00,scheduled time,Wimbledon,,265,Q,Shintaro Mochizuki,,,,,,,,,,,,,14183,196.0,,,,,,O0A2:atp:2026/540/qs037:M0HU,linked,-5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,17466,2026-07-09 19:20:00,scheduled time,Liege (Belgium),,281,,Florian Broska,,,,,,,,,,,,,18118,0.0,,,,,,O0A2:atp:2026/3101/ms008:B0C5,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,18513,2026-07-14 19:10:00,scheduled time,Bunschoten,,281,,Thijs Boogaard,,,,,,,,,,,,,19171,0.0,,,,,,O0A2:atp:2026/9198/ms031:B0T6,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,25587,2024-01-03 05:10:00,scheduled time,Nonthaburi Challenger Men,,281,,Evgeny Donskoy,,,Finished,,,,,,,,,,26267,0.0,,,,,,O0A2:atp:2024/2791/ms008:D864,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,25872,2024-01-04 05:40:00,scheduled time,Nonthaburi Challenger Men,,281,,Lucas Pouille,,,Finished,,,,,,,,,,26552,0.0,,,,,,O0A2:atp:2024/2791/ms004:PF39,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,27794,2023-01-26 17:05:00,scheduled time,Ottignies-Louvain-la-Neuve,,281,,Ernests Gulbis,,,Finished,,,,,,,,,,28474,0.0,,,,,,O0A2:atp:2023/2837/ms010:G858,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,31315,2024-01-18 08:00:00,scheduled time,Nonthaburi 3 Challenger Men,,281,,Matteo Gigante,,,Finished,,,,,,,,,,31995,0.0,,,,,,O0A2:atp:2024/2801/ms009:G0GD,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,35345,2023-02-14 14:05:00,scheduled time,Cherbourg,,281,,Kacper Zuk,,,Finished,,,,,,,,,,36025,0.0,,,,,,O0A2:atp:2023/398/ms026:Z09D,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,37467,2023-02-20 17:40:00,scheduled time,Rovereto Challenger Men,,281,,Lukas Rosol,,,Finished,,,,,,,,,,38147,0.0,,,,,,O0A2:atp:2023/2849/ms025:R685,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,38162,2023-02-22 17:30:00,scheduled time,Rovereto Challenger Men,,281,,Marcello Serafini,,,Finished,,,,,,,,,,38842,0.0,,,,,,O0A2:atp:2023/2849/ms012:S0RF,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,40780,2024-02-12 12:40:00,scheduled time,Bengaluru Challenger Men,,281,,Giovanni Fonio,,,Finished,,,,,,,,,,41460,0.0,,,,,,O0A2:atp:2024/7808/ms029:FC49,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,42312,2023-03-05 11:10:00,scheduled time,Lugano Challenger Men,,281,Q,Dylan Dietrich,,,Finished,,,,,,,,,,42992,0.0,,,,,,O0A2:atp:2023/9516/qs016:D0HX,linked,-1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,42390,2026-02-12 13:30:00,scheduled time,M25 Vila Real de Santo Antonio,,270,,Guilherme Valdoleiros,,,Finished,,,,,,,,,,43070,0.0,,,,,,O0A2:atp:2026/4534/ms020:V0C4,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,42416,2026-02-12 17:45:00,scheduled time,M25 Vila Real de Santo Antonio,,270,,Adan Freire Da Silva,,,Finished,,,,,,,,,,43096,0.0,,,,,,O0A2:atp:2026/4534/ms010:F0BJ,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,42731,2023-03-06 11:10:00,scheduled time,Lugano Challenger Men,,281,Q,Andrea Arnaboldi,,,Finished,,,,,,,,,,43411,0.0,,,,,,O0A2:atp:2023/9516/qs008:A622,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,43164,2026-02-14 13:00:00,scheduled time,M25 Vila Real de Santo Antonio,,270,,Adria Soriano Barrera,,,Finished,,,,,,,,,,43844,0.0,,,,,,O0A2:atp:2026/4534/ms002:S0BT,linked,5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,46325,2026-02-21 14:55:00,scheduled time,M25 Vila Real de Santo António 2,,270,,Max Basing,,,Finished,,,,,,,,,,47005,0.0,,,,,,O0A2:atp:2026/4543/ms002:B0JE,linked,5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,46611,2026-02-22 16:05:00,scheduled time,M25 Vila Real de Santo António 2,,270,,Lui Maxted,,,Finished,,,,,,,,,,47291,0.0,,,,,,O0A2:atp:2026/4543/ms001:M0NJ,linked,6.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,48160,2023-03-20 18:10:00,scheduled time,Saint Brieuc Challenger Men,,281,,Shintaro Mochizuki,,,Finished,,,,,,,,,,48840,0.0,,,,,,O0A2:atp:2023/1796/ms028:M0HU,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,48420,2026-02-26 15:15:00,scheduled time,M25 Vale do Lobo,,270,,Vladislav Melnic,,,Finished,,,,,,,,,,49100,0.0,,,,,,O0A2:atp:2026/4555/ms012:M0DQ,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,50833,2025-02-25 12:35:00,scheduled time,Lugano,,281,,Borna Coric,,,Finished,,,,,,,,,,51513,0.0,,,,,,O0A2:atp:2025/9516/ms031:CG80,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,51026,2023-03-28 17:55:00,scheduled time,Lille Challenger Men,,281,,Cem Ilkel,,,Finished,,,,,,,,,,51706,0.0,,,,,,O0A2:atp:2023/7874/ms022:I306,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,54312,2025-03-04 13:40:00,scheduled time,Thionville,,281,,Alibek Kachmazov,,,Finished,,,,,,,,,,54992,0.0,,,,,,O0A2:atp:2025/2973/ms023:K0E6,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,54473,2026-03-12 20:25:00,scheduled time,Cherbourg,,281,,Lucas Poullain,,,Finished,,,,,,,,,,55153,0.0,,,,,,O0A2:atp:2026/398/ms013:PJ74,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,56038,2026-03-17 20:00:00,scheduled time,M25 Toulouse-Balma,,270,,Daniel Jade,,,Finished,,,,,,,,,,56718,0.0,,,,,,O0A2:atp:2026/4590/ms031:J0EM,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,57182,2026-03-20 12:40:00,scheduled time,M25 Toulouse-Balma,,270,,Yanis Ghazouani Durand,,,Finished,,,,,,,,,,57862,0.0,,,,,,O0A2:atp:2026/4590/ms007:G0LG,linked,4.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,58338,2025-03-12 15:00:00,scheduled time,Cherbourg,,281,,Emil Ruusuvuori,,,Finished,,,,,,,,,,59018,0.0,,,,,,O0A2:atp:2025/398/ms009:RH24,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,60897,2023-04-19 13:15:00,scheduled time,Roseto Degli Abruzzi,,281,,Nino Serdarušić,,,Finished,,,,,,,,,,61577,0.0,,,,,,O0A2:atp:2023/9817/ms024:SP80,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,63162,2025-03-25 15:55:00,scheduled time,Naples,,281,,Fabio Fognini,,,Finished,,,,,,,,,,63842,0.0,,,,,,O0A2:atp:2025/2911/ms024:F510,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,68874,2025-04-09 15:30:00,scheduled time,M25 Santa Margherita di Pula 2,,270,,Luca Preda,,,Retired,,,,,,,,,,69554,0.0,,,,,,O0A2:atp:2025/4626/ms008:P0ME,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,69063,2024-04-24 11:10:00,scheduled time,Ostrava Challenger Men,,281,,Dennis Novak,,,Finished,,,,,,,,,,69743,0.0,,,,,,O0A2:atp:2024/1797/ms014:DB59,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,69477,2025-04-10 13:50:00,scheduled time,M25 Santa Margherita di Pula 2,,270,,Giovanni Oradini,,,Finished,,,,,,,,,,70157,0.0,,,,,,O0A2:atp:2025/4626/ms004:O639,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,70350,2023-05-14 13:20:00,scheduled time,Bordeaux Challenger Men,,281,Q,Guillermo Duran,,,Finished,,,,,,,,,,71030,0.0,,,,,,O0A2:atp:2023/3824/qs012:D787,linked,-1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,70534,2023-05-15 12:10:00,scheduled time,Bordeaux Challenger Men,,281,Q,Guido Andreozzi,,,Finished,,,,,,,,,,71214,0.0,,,,,,O0A2:atp:2023/3824/qs006:A887,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,70799,2023-05-16 11:40:00,scheduled time,Bordeaux Challenger Men,,281,,Elias Ymer,,,Finished,,,,,,,,,,71479,0.0,,,,,,O0A2:atp:2023/3824/ms029:Y218,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,72576,2023-05-22 11:10:00,scheduled time,ATP French Open,,265,Q,Nicholas David Ionel,,,Finished,,,,,,,,,,73256,0.0,,,,,,O0A2:atp:2023/520/qs098:I0A7,linked,-7.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,72730,2025-04-19 12:20:00,scheduled time,M25 Santa Margherita di Pula 3,,270,,Giovanni Fonio,,,Finished,,,,,,,,,,73410,0.0,,,,,,O0A2:atp:2025/4635/ms004:FC49,linked,5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,75137,2024-05-10 14:10:00,scheduled time,Prague Challenger Men,,281,,Cosano Javier Barranco,,,Finished,,,,,,,,,,75817,0.0,,,,,,O0A2:atp:2024/600/ms007:BV25,linked,4.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,75393,2024-05-11 12:10:00,scheduled time,Prague Challenger Men,,281,,A. Molcan,,,Retired,,,,,,,,,,76073,0.0,,,,,,O0A2:atp:2024/600/ms003:MV14,linked,5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,75620,2024-05-12 14:10:00,scheduled time,Prague Challenger Men,,281,,Jiri Vesely,,,Finished,,,,,,,,,,76300,0.0,,,,,,O0A2:atp:2024/600/ms001:V708,linked,6.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,83063,2024-06-03 17:50:00,scheduled time,Prostejov Challenger Men,,281,,Kyrian Jacquet,,,Finished,,,,,,,,,,83743,0.0,,,,,,O0A2:atp:2024/558/ms029:J0AZ,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,85215,2025-05-20 17:50:00,scheduled time,French Open,,265,Q,Juan Manuel Cerundolo,,,Finished,,,,,,,,,,85895,0.0,,,,,,O0A2:atp:2025/520/qs108:C0C8,linked,-6.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,87280,2023-06-28 13:10:00,scheduled time,ATP Wimbledon,,265,Q,Maximilian Marterer,,,Finished,,,,,,,,,,87960,0.0,,,,,,O0A2:atp:2023/540/qs037:MN13,linked,-5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,88917,2023-07-03 18:45:00,scheduled time,Milan Challenger Men,,281,,Edoardo Lavagno,,,Finished,,,,,,,,,,89597,0.0,,,,,,O0A2:atp:2023/3463/ms018:LI03,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,89754,2023-07-05 11:40:00,scheduled time,Milan Challenger Men,,281,,Alessandro Giannessi,,,Finished,,,,,,,,,,90434,0.0,,,,,,O0A2:atp:2023/3463/ms009:G983,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,92068,2023-07-11 10:40:00,scheduled time,Iasi Challenger Men,,281,,Pablo Cuevas,,,Finished,,,,,,,,,,92748,0.0,,,,,,O0A2:atp:2023/8394/ms025:C882,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,96721,2025-06-11 16:35:00,scheduled time,Lyon,,281,,Lucas Poullain,,,Finished,,,,,,,,,,97401,0.0,,,,,,O0A2:atp:2025/7536/ms009:PJ74,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,98330,2024-07-09 15:35:00,scheduled time,M25 Kassel,,270,,Leopold Zima,,,Finished,,,,,,,,,,99010,0.0,,,,,,O0A2:atp:2024/4360/ms031:Z09W,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,99547,2024-07-12 16:00:00,scheduled time,M25 Kassel,,270,,Daniel Siniakov,,,Finished,,,,,,,,,,100227,0.0,,,,,,O0A2:atp:2024/4360/ms007:S0LT,linked,4.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,102660,2025-06-23 17:45:00,scheduled time,Wimbledon,,265,Q,Constant Lestienne,,,Finished,,,,,,,,,,103340,0.0,,,,,,O0A2:atp:2025/540/qs070:LB66,linked,-7.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,103672,2025-06-25 16:20:00,scheduled time,Wimbledon,,265,Q,Filip Misolic,,,Finished,,,,,,,,,,104352,0.0,,,,,,O0A2:atp:2025/540/qs035:M0JZ,linked,-5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,104719,2023-08-04 15:05:00,scheduled time,Luedenscheid Challenger Men,,281,,Benoit Paire,,,Finished,,,,,,,,,,105399,0.0,,,,,,O0A2:atp:2023/9542/ms006:PD31,linked,4.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,106048,2024-07-23 12:10:00,scheduled time,Tampere Challenger Men,,281,,Henri Laaksonen,,,Finished,,,,,,,,,,106728,0.0,,,,,,O0A2:atp:2024/221/ms025:L949,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,109879,2024-07-29 18:05:00,scheduled time,Luedenscheid,,281,,Bernabe Zapata Miralles,,,Finished,,,,,,,,,,110559,0.0,,,,,,O0A2:atp:2024/9542/ms022:Z419,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,116563,2025-07-22 13:30:00,scheduled time,Tampere,,281,,Aristotelis Thanos,,,Finished,,,,,,,,,,117243,0.0,,,,,,O0A2:atp:2025/221/ms031:T0EI,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,117333,2023-09-05 13:45:00,scheduled time,Istanbul Challenger Men,,281,,Altug Celikbilek,,,Finished,,,,,,,,,,118013,0.0,,,,,,O0A2:atp:2023/7083/ms019:CH05,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,138402,2023-10-15 14:40:00,scheduled time,ATP Antwerp,,265,Q,Maxime Cressy,,,Finished,,,,,,,,,,139082,0.0,,,,,,O0A2:atp:2023/7485/qs012:C0BC,linked,-1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,138880,2023-10-16 12:40:00,scheduled time,ATP Antwerp,,265,Q,Giovanni Mpetshi Perricard,,,Finished,,,,,,,,,,139560,0.0,,,,,,O0A2:atp:2023/7485/qs006:M0GZ,linked,0.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,143955,2025-09-16 07:05:00,scheduled time,Hangzhou,,265,Q,Tristan Boyer,,,Finished,,,,,,,,,,144635,0.0,,,,,,O0A2:atp:2025/4713/qs013:B0EJ,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,151360,2023-11-05 12:35:00,scheduled time,Helsinki Challenger Men,,281,Q,Markus Molder,,,Finished,,,,,,,,,,152040,0.0,,,,,,O0A2:atp:2023/8310/qs022:M0W0,linked,-1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,153476,2023-11-14 19:25:00,scheduled time,Danderyd,,281,,Leo Borg,,,Finished,,,,,,,,,,154156,0.0,,,,,,O0A2:atp:2023/2899/ms026:B0JG,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,154967,2024-10-12 18:45:00,scheduled time,ITF M25 Sintra Men,,270,,Mathias Bourgue,,,Finished,,,,,,,,,,155647,0.0,,,,,,O0A2:atp:2024/7181/ms003:BK19,linked,5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,155144,2024-10-13 13:00:00,scheduled time,ITF M25 Sintra Men,,270,,Evgeny Karlovskiy,,,Finished,,,,,,,,,,155824,0.0,,,,,,O0A2:atp:2024/7181/ms001:KD87,linked,6.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,156627,2024-10-17 16:45:00,scheduled time,ITF M25 Sintra 2 Men,,270,,Michael Zhu,,,Finished,,,,,,,,,,157307,0.0,,,,,,O0A2:atp:2024/4451/ms016:Z350,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,157055,2024-10-18 17:00:00,scheduled time,ITF M25 Sintra 2 Men,,270,,Iliyan Radulov,,,Finished,,,,,,,,,,157735,0.0,,,,,,O0A2:atp:2024/4451/ms008:R0IL,linked,4.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,160983,2024-11-06 10:10:00,scheduled time,ITF M25 Heraklion 3 Men,,270,,Pepijn Bastiaansen,,,Finished,,,,,,,,,,161663,0.0,,,,,,O0A2:atp:2024/6684/ms016:B0TK,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,161274,2024-11-07 10:00:00,scheduled time,ITF M25 Heraklion 3 Men,,270,,Adam Heinonen,,,Finished,,,,,,,,,,161954,0.0,,,,,,O0A2:atp:2024/6684/ms008:H0D1,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,161531,2024-11-08 13:15:00,scheduled time,ITF M25 Heraklion 3 Men,,270,,Oleksandr Ovcharenko,,,Finished,,,,,,,,,,162211,0.0,,,,,,O0A2:atp:2024/6684/ms004:O0BE,linked,4.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,162042,2024-11-13 14:20:00,scheduled time,ITF M25 Vale do Lobo 2 Men,,270,,Miguel Garcia,,,Finished,,,,,,,,,,162722,0.0,,,,,,O0A2:atp:2024/4466/ms031:GF96,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,162791,2024-11-16 17:45:00,scheduled time,ITF M25 Vale do Lobo 2 Men,,270,,John Echeverria,,,Finished,,,,,,,,,,163471,0.0,,,,,,O0A2:atp:2024/4466/ms015:E0AU,linked,5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,163098,2024-11-19 16:50:00,scheduled time,ITF M25 Vale do Lobo 3 Men,,270,,Adan Freire Da Silva,,,Finished,,,,,,,,,,163778,0.0,,,,,,O0A2:atp:2024/4468/ms016:F0BJ,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,163654,2024-11-21 14:15:00,scheduled time,ITF M25 Vale do Lobo 3 Men,,270,,Daniel Batista,,,Finished,,,,,,,,,,164334,0.0,,,,,,O0A2:atp:2024/4468/ms008:B0BJ,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,163951,2024-11-22 14:05:00,scheduled time,ITF M25 Vale do Lobo 3 Men,,270,,Mario Gonzalez Fernandez,,,Finished,,,,,,,,,,164631,0.0,,,,,,O0A2:atp:2024/4468/ms004:G0G2,linked,4.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,164095,2024-11-23 12:30:00,scheduled time,ITF M25 Vale do Lobo 3 Men,,270,,Pedro Araujo,,,Finished,,,,,,,,,,164775,0.0,,,,,,O0A2:atp:2024/4468/ms002:A0ES,linked,5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,164522,2024-11-27 14:00:00,scheduled time,ITF M25 Monastir 4 Men,,270,,Nazim Makhlouf,,,Finished,,,,,,,,,,165202,0.0,,,,,,O0A2:atp:2024/4257/ms016:MN49,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,165035,2024-11-28 12:40:00,scheduled time,ITF M25 Monastir 4 Men,,270,,Nicolas Ifi,,,Finished,,,,,,,,,,165715,0.0,,,,,,O0A2:atp:2024/4257/ms008:I0BR,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,165211,2024-11-29 11:10:00,scheduled time,ITF M25 Monastir 4 Men,,270,,Lukas Pokorny,,,Finished,,,,,,,,,,165891,0.0,,,,,,O0A2:atp:2024/4257/ms004:P0HP,linked,4.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,165345,2024-11-30 13:00:00,scheduled time,ITF M25 Monastir 4 Men,,270,,Martin Klizan,,,Finished,,,,,,,,,,166025,0.0,,,,,,O0A2:atp:2024/4257/ms002:K966,linked,5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,1980,2026-04-23 22:45:00,scheduled time,Abidjan,,281,,Cesar Bouchelaghem,,,,,,,,,,,,,2061,0.0,,,,,,O0A2:atp:2026/2995/ms008:B0ME,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,2105,2026-04-26 01:15:00,scheduled time,Abidjan,,281,,Calvin Hemery,,,,,,,,,,,,,2186,0.0,,,,,,O0A2:atp:2026/2995/ms002:HB48,linked,6.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,2397,2026-04-29 02:15:00,scheduled time,Abidjan 2,,281,,Oscar Weightman,,,,,,,,,,,,,2478,0.0,,,,,,O0A2:atp:2026/2997/ms016:W0AX,linked,2.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,2469,2026-04-30 00:10:00,scheduled time,Abidjan 2,,281,,Massimo Giunta,,,,,,,,,,,,,2550,0.0,,,,,,O0A2:atp:2026/2997/ms008:G0I3,linked,3.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,2570,2026-05-02 23:10:00,scheduled time,Abidjan 2,,281,,Eliakim Coulibaly,,,,,,,,,,,,,2651,0.0,,,,,,O0A2:atp:2026/2997/ms002:C0HB,linked,5.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,2632,2026-05-03 23:10:00,scheduled time,Abidjan 2,,281,,Michael Mmoh,,,,,,,,,,,,,2713,0.0,,,,,,O0A2:atp:2026/2997/ms001:MP01,linked,6.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,4407,2026-05-26 18:55:00,scheduled time,Chisinau,,281,,Pavel Kotov,,,,,,,,,,,,,4554,0.0,,,,,,O0A2:atp:2026/2993/ms023:K09F,linked,1.0,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,9952,2026-06-06 12:10:00,scheduled time,Stuttgart,,265,Q,Tom Gentzsch,,,Cancelled,,,,,,,,,,10244,0.0,,,,,,,unlinked,,False,False,,Gauthier Onclin
O0A2,live_tennis_api,matches.parquet,9981,2026-06-07 12:10:00,scheduled time,Stuttgart,,265,Q,Marc-Andrea Huesler,,,,,,,,,,,,,10273,132.0,,,,,,O0A2:atp:2026/321/qs006:HH06,linked,-1.0,False,False,,Gauthier Onclin
